"Queen Elizabeth II","CM 27","Single","73","","647","22","647","Admin","3/26/2025 5:54:52 PM","1953","1953","","","5 Shillings","Mounted in uniform left","0","","","","NI Nickel","London","4/6/2026 19:23:33","Admin","This crown was struck to celebrate Queen Elizabeth II’s coronation on June 2, 1953 — the first major British crown of her reign.Unlike earlier crowns (which were silver), this issue was cupro-nickel, marking the transition to modern base-metal coinage.It was not intended for circulation but as a commemorative souvenir, often presented in a blue plastic case.","","","Mark","","BD94F7BE-C21B-4F1A-9C37-ADC75B1A922D","","Carpinteria","","","","Great Britain","0","","38.61","Own","","","","","28.28"
"Victoria","NM 17","Single","157","","647","22","647","Admin","3/26/2025 5:54:52 PM","1869","1869","","","1 Pound","Second uncrowned portrait left","0","","MS","","AV Gold","Royal Mint London","4/6/2026 19:23:34","Admin","869 gold £1 Sovereign, young head type with shield reverse; obverse shows second “young head” portrait of Queen Victoria facing left with legend “VICTORIA DEI GRATIA 1869,” reverse has crowned quartered royal shield within laurel wreath, national floral emblems below and legend “BRITANNIARUM REGINA FID: DEF:,” with a small die number above the rose","","","Mark","","E0C47998-40EC-4009-9705-6DE1EF45B993","","NYC","","","","Great Britain","0","62","22.05","Own","","","","","7.99"
"Victoria","NM 18","Single","139","","647","22","647","Admin","3/26/2025 5:54:52 PM","1887","1887","","","2 Pounds","Crowned and beiled bust double soverign","0","","MS","","AV Gold","Royal Mint","4/6/2026 19:23:34","Admin","1887 gold £2 Double Sovereign, Jubilee Head type; obverse with crowned bust of Queen Victoria facing left and legend “VICTORIA D:G: BRITT: REG: F: D:”; reverse with St George on horseback slaying the dragon, date 1887 in exergue, initials B.P. for Pistrucci above the date.","","","Mark","","97C21460-9EAF-44F8-B719-B79E0418345D","","NYC","","","","Great Britain","0","61","28.4","Own","","","","","15.98"
"Victoria","NM 19","Single","133","","647","22","647","Admin","3/26/2025 5:54:52 PM","1893","1893","","","2 Pounds","Crowned and veiled bust","0","","","","AV Gold","London","4/6/2026 19:23:34","Admin","","","","Mark","","E6506D98-752A-435F-B9DA-DF7364B2B713","","NYC","","","","Great Britain","0","","28.4","Own","","","","","15.98"
"Kalākaua I","NM 20","Single","143","","647","22","647","Admin","3/26/2025 5:54:52 PM","1883","1883","","","50 Cents","Bust of Kalākaua I right","0","","AU","","AR Silver","San Francisco","4/6/2026 19:23:34","Admin","","","","Mark","","94703679-9DFA-46B2-8642-BF512C18CCF5","","NYC","","","","Hawaii","0","55","30","Own","","","","","12.5"
"King Kalākaua I","NM 21","Single","143","","647","22","647","Admin","3/26/2025 5:54:52 PM","1883","1883","","","1 Dollar","Bust of Kalākaua I right","0","","AU","","AR Silver","San Francisco","4/6/2026 19:23:34","Admin","Improperly cleaned","","","Mark","","ED390F1A-EE63-4974-99FB-90102153045D","","NYC","","","","Hawaii","0","","38.1","Own","","","","","26.73"
"Apollonia civic issue","N 46","Single","2106","Light roughness, off center on reverse. VF. ","647","22","647","Admin","3/26/2025 5:54:52 PM","-80","80 BC - 48 BC","-48","48 BC","Drachm","Cow standing left","0","","VF","","AR Silver","Apollonia","4/6/2026 19:23:35","Admin","ILLYRIA, Apollonia. Circa 80/70-48 BC. AR Drachm (16mm, 3.44 g, 3h). Timen– and Damophontos, magistrates. Cow standing left, head reverted, suckling calf; TIMHN above, monogram in exergue / Double stellate pattern in double linear quadrangle; AΠOΛ above, [ΔAMO]-ΦΩN-TOΣ around. ","","","Mark","80","A31402E2-46E0-426E-9F65-E2C9FAC49EFC","","NYC","11/30/2022","","P&G 67; Ceka 115; Maier 36; HGC 3, 4. ","Illyria","0","","16","Own","","","","CNG Auction","3.44"
"East India Compay, Victoria","NM 22","Single","186","","647","22","647","Admin","3/26/2025 5:54:52 PM","1840","1840","","","1 Rupee","Bust of Victoria left","0","","","","AR Silver","Calcutta","4/6/2026 19:23:34","Admin","East India Company","","","Mark","","6C5441F4-2D91-4466-8323-3136F657E067","","NYC","","","","India","0","","30.5","Own","","","","Trusted Coins","11.64"
"George V","NM 23","Single","107","","647","22","647","Admin","3/26/2025 5:54:52 PM","1919","1919","","","1 Rupee","Crowned, robed bust of George V left","0","","","","AR Silver","Uncertain","4/6/2026 19:23:34","Admin","ObverseCrowned bust of King George V facing left (type II)Lettering: GEORGE V KING EMPEROREngraver: Edgar Bertram MacKennalReverseWithin a circle, the date divides legend in English & Urdu (Yek Rupya) with the outside of the circle having a wreath made of roses, thistle, shamrock leaves and lotus flowers, all within a toothed borderLettering: ONERUPEEINDIA1919یک روپیہTranslation: OneRupeeIndia1919One Rupee","","","Mark","","D0B4C1E4-79C6-4AA7-86A9-95DC9A654169","","NYC","","","","India","0","","31","Own","","","","","11.65"
"Muhyi al-Din Muhammad Auragzeb Alamgir","NM 24","Single","368","Edge scrape. EF","647","22","647","Admin","3/26/2025 5:54:52 PM","1658","1658","","","Mohur","Persian couplet in elegant calligraphy","0","","EF","","AV Gold","Aurangabad","4/6/2026 19:23:34","Admin","INDIA, Mughal Empire. Muhyi al-Din Muhammad Aurangzeb Alamgir. AH 1068-1118 / AD 1658-1707. AV Mohur (21mm, 10.96 g, 5h). Aurangabad (Khujista Bunyad) mint. Dated AH 1080 and RY 12 (1670/1).  ","","","Mark","","1E873294-A5E1-47AA-A0AE-2EBB3689CE59","","NYC","","","KM 315.10.Ex Album 36 (23 January 2020), lot 1199.","India","0","","21","Own","","","","CNG Auction","10.96"
"Victoria Empress","NM 25","Single","134","","647","22","647","Admin","3/26/2025 5:54:52 PM","1892","1892","","","1 Rupee","Crowned bust left","0","","","","AR Silver","Uncertain","4/6/2026 19:23:34","Admin","","","","Mark","","8D6D4636-4D73-4678-AED9-07F7C0B5C704","","NYC","","","","India","0","","30.79","Own","","","","Trusted Coins","11.66"
"Azes I","N 47","Single","2084","","647","22","647","Admin","3/26/2025 5:54:52 PM","-58","58 BC - 12 BC","-12","12 BC","Tetradrachm","King riding on the right, raising his hand","0","","","","AR Silver","Uncertain","4/6/2026 19:23:35","Admin","Azes I Tetradrachm of the Indo-Skythian Kingdom Period ca. 58/12 BCMint: Uncertain in western GandharaObv: The King riding on the right, raising his hand and holding a whip, letter kharosthi in the field. The Inscription reads: ΒΑΣΙΛΕΩΣ ΒΑΣΙΛΕΩΝ ΜΕΓΑΛΟΥ ΑΖΟΥ. Rev: Athena standing right, raising her hand and holding a spear and a shield, two monograms in the fields. Kharoshthi legend. Azes I (died probably around 35 BC) was an Indo-Scythian king who ruled from about 57-35 BC. Azes I is known mainly from his coins. He seems to have defeated the last important Indo-Greek king Hippostratos. He overstruck the latter's coins, no doubt as a sign of victory. His own coins have legends in Greek and Kharoshthi. They are silver and copper coinage. They show Greek (Zeus) and Hindu deities and motifs. The obverse often depicts a rider with a horse or camel. They were minted at Pushkalavati (Gandhara), at Taxila and at an unspecified place on the Indus. With Azes I a new era began, which according to many researchers started in 58 BC and later became known as the Malwa or Vikrama era. Other researchers prefer the beginning of the era with the year 45 BC and see no connection to the Malwa/Vikrama era.","","","Mark","297","7AF2BFCC-FDA8-4537-9ED3-733335819719","","NYC","11/8/2022","","Reference: HGC 12 637, Senior 98.350TProvenance: Odysseus Numismatique France","Indo-Skythian","0","","24","Own","","","","Yoshua Three Coins","9.73"
"Alexander III","C 80","Single","2321","Excellent style and relief on this example. Perfectly centered with barely any wear. ANGC Graded Choice AU, 5/5 strike, 3/5 surface, brushed. NCG: 9829888-003","647","22","647","Admin","7/12/2025 2:29:50 AM","-295","295 BC - 275 BC","-275","275 BC","Tetradrachm","Head of Herakles r","0","5","AU","45","AR Silver","Miletos","4/6/2026 19:23:33","Admin","Ionia, Miletos - c.295/0-275/0 BC - AR Tetradrachm - NGC Choice AUIonia, Miletos. c.295/0-275/0 BC. AR Tetradrachm. In the name and types of Alexander III of Macedon. Head of Herakles right, wearing lion skin / Zeus Aëtophoros seated left; MI (civic) monogram in left field.  16.82g  ","","","Mark","2000","6C579449-D484-432E-9D5B-541F64F9BC99","","Carpinteria","7/12/2025","","Marcellesi 28; Price 2150. ex CNG Mail Bid 78 (May 14, 2008), lot 385. ","Ionia","0","","29.57","Own","","5","3","Perseus Coins","16.82"
"Ephesos","C 81","Single","2413","Grade: Obverse well centered with even wear across the bee's body. Reverse presents only slight wear. Well struck with pleasing eye appeal. VF/EF","647","22","647","Admin","3/26/2025 5:54:52 PM","-387","387 BC - 295 BC","-295","295 BC","Tetradrachm","Bee w/ straight wings ","0","","aEF","","AR Silver","Ephesus","4/6/2026 19:23:33","Admin","Ionia, Ephesos. c. 387-295 BC , AR Tetradrachm, 15.31g (23mm, 12:30). Bee w/ straight wings / Forepart of stag facing l. with palm tree to r. and legend to r.According to legend, Ephesus was founded by Athenian colonists who traveled across the Aegean Sea to settle in Ionia. Myth adds the fact that these individuals were led by the nine muses, who appeared in the shape of bees. When this city on the western coast of Asia Minor famously claimed Artemis as their patron deity, it became what was perhaps the most important center of worship for the Greek goddess. This was attested to by the Temple of Artemis at Ephesus, one of the seven wonders of the ancient world. Her priestesses were known colloquially as “melissai”, in reference to the Greek nymphs of the honeybee and the head priest being called the King Bee. Therefore, when the city began striking coins at the dawn of coinage, they prominently displayed the insect. This particular design sits towards the end of its evolution. Initially issued with bent wings, over time they were slowly straightened by the engravers.By this point in time, during what Barclay Head of the British Museum called Phase V (c. 387-295 BC), the bee’s physiology was portrayed relatively accurately especially when compared to earlier issues. Tetradrachm of this phase were issued according to the Rhodian weight standard, and in addition to the straightening of the Bee’s wings, is marked by the lettering of the magistrate’s name becoming slightly smaller and neater. While Period V officially ended in 295 BC, Head actually claims that the no tetradrachm of this style were struck after the defeat of Antigonus and Demetrius by Seleucus, Lysimachus, and Prepelaos in 301 BC.","","","Mark","3500","8EFCA39C-DEFE-4EE9-89C2-BBBC65821C17","","Carpinteria","9/6/2023","","Pedigree: Private purchase from CNG at 2000 ANAReferences: Head Period V, Plate II, 4; BMC Ionia, pg. 51, 30ff.","Ionia","0","","23","Own","","","","Shanna Schmidt Numismatics","15.31"
"Ephesos civic issue","C 82","Single","2626","VF. Rare.","647","22","647","Admin","3/26/2025 5:54:52 PM","-600","600 BC - 550 BC","-550","550 BC","Trite","Primitive bee","0","","VF","","EL Electrum","Ephesus","4/6/2026 19:23:33","Admin","IONIA, Ephesos. Circa 600-550 BC. EL Trite – Third Stater (12.5mm, 4.69 g). “Primitive” bee / Two incuse squares. ","","","Mark","2750","66A8DA1B-DB37-4038-9021-DA4C2236E6D9","","Carpinteria","9/20/2023","","SNG Kayhan –; SNG von Aulock 1768 (same obv. die); Rosen 257 (same die and punches). Karwiese Series II.1, Type 2, 6–8 (same die and punches);  ","Ionia","0","","12.5","Own","","","","CNG Auction","4.96"
"Ephesus civic issue","N 48","Single","2192","","647","22","647","Admin","3/26/2025 5:54:52 PM","-166","166 BC - 167 BC","-167","167 BC","Tetradrachm","Snake emerging from cista mystica","0","","","","AR Silver","Ephesus","4/6/2026 19:23:35","Admin","Obverse: Snake emerging from cista mystica, all within ivy wreath.Reverse: Cistophorus Two snakes entwined around bow and case, quiver and strap above, torch in right field.","","","Mark","200","0DFE6D3A-B45A-46B7-BE9C-B32F75217ED9","","NYC","11/28/2021","","Kleiner 54 // BMC 165 // Pinder 43 // DCA 325","Ionia","0","","27","Own","","","","Ken Dorney","12.51"
"Ephesus, magistrate Sotas","C 83","Single","2228","NGC graded AU, Strike 4/5, Surface 4/5, a specimen of a very rare magistrate with only 5 specimens in current auction records.","647","22","647","Admin","3/26/2025 5:54:52 PM","-202","202 BC - 150 BC","-150","150 BC","Drachm","Bee seen from above","0","","AU","","AR Silver","Ephesus","4/6/2026 19:23:33","Admin","IONIA. EPHESUS. Ca. 202-150 BC.Silver drachm, 4.15 g, 17 mm. Issue of magistrate Sotas.Obv. EΦ, Bee seen from above. Rev. Stag to right, date tree behind, ΣΩTAΣ (magistrate’s name) in right field.","","","Mark","2650","6F749FA5-996D-4836-93D9-35477769AB3B","","Carpinteria","12/23/2021","","P. Kinns, “The Attic Weight Drachms of Ephesus” in NC 1999, p. 90, obv. die 34.Ex Superior, 6/4/2002, lot 5033.Published: Vilmar Numismatics FLP II, Winter 2021, no. 62.","Ionia","0","","17","Own","","4","4","Vilmar Numismatics","4.15"
"Erasippos, son of Aristeos","C 84","Single","2176","Sharply struck on a nice full flan. Choice FDC. Nicely toned. ","647","22","647","Admin","4/1/2026 10:19:31 PM","-150","150 BC - 140 BC","-140","","Tetradrachm","Stephanophoric Artemis","0","6","FDC","109","AR Silver","Magnesia","4/6/2026 19:23:33","Admin","IONIA, Magnesia ad Maeandrum. 150-140 BC. AR Tetradrachm (16.80 gm; 28 mm). Stephanophoric type. Erasippos, son of Aristeos, magistrate. Diademed and draped bust of Artemis right, bow and quiver over shoulder / Apollo Delphios standing left, left elbow resting on tall tripod behind, holding in right hand a branch tied with fillet; EPAΣIΠΠOΣ APIΣTEOY to left, MAΓNHTΩN to right, meander pattern below; all within laurel wreath. ","","","Mark","4000","DF8C001E-91D5-4C5C-A757-6B8A8EC730F7","","Carpinteria","4/1/2026","","SNG von Aulock 2042; SNG Copenhagen –. ","Ionia","0","","28","Own","","","","Pars Coins","16.8"
"Herakleia ad Latmon","C 85","Single","2176","Good VF, even gray tone with golden hues around the devices.","647","22","647","Admin","3/26/2025 5:54:52 PM","-150","150 BC - 142 BC","-142","142 BC","Tetradrachm","Head of Athena Parthenos right","0","","gVF","","AR Silver","Herakleia","4/6/2026 19:23:33","Admin","IONIA, Herakleia ad Latmon. Circa 150-142 BC. AR Tetradrachm (33mm, 17.02 g, 2h). Stephanophoric type. Head of Athena Parthenos right, wearing crested Attic helmet decorated with a griffin above the foreparts of five galloping horses / Club; HPAKΛEΩTΩN above; below, Nike walking left, holding wreath in right hand, flanked by two monograms; all within oak wreath. ","","","Mark","6500","52D3A9E8-BFEA-4C7F-810A-2D79DB9702CE","","Carpinteria","12/17/2023","","Lavva, Silberprägung , Group II.B, 12d (V7/R12 – this coin); SNG von Aulock 1978 var. (monograms); SNG Copenhagen 781 var. (same); SNG München 430 var. (same); BMC Ionia 1 var. (same). Ex Triton X (9 January 2007), lot 294; Giessener Münzhandlung 33 (3 June 1986), lot 178.","Ionia","0","","33","Own","","","","Kinzer Coins","17.02"
"Herakleia ad Latmon","C 86","Single","2166","A beautifully toned piece of excellent style. Minor areas of weakness, otherwise, extremely fine. ","647","22","647","Admin","3/26/2025 5:54:52 PM","-140","140 BC - 135 BC","-135","135 BC","Tetradrachm","Athena with Attic helmet","0","6","EF","","AR Silver","Herakleia","4/6/2026 19:23:33","Admin","IONIA. Herakleia ad Latmon. Circa 140-135 BC. Tetradrachm (Silver, 31 mm, 16.86 g, 12 h). Head of Athena to right, wearing triple-crested Attic helmet decorated with Pegasos springing to right above the foreparts of five galloping horses and a long tendril on the bowl, triple-pendant earring and pearl necklace. Rev. HPAKΛEΩTΩN Club; below, thunderbolt between two monograms; all within oak wreath.  ","","","Mark","5000","36A001F9-650A-4DE3-85C3-DCC13CB7BE4B","","Carpinteria","12/4/2022","","SNG Copenhagen -. SNG Lockett 2823. SNG von Aulock -. From the collection of G. Plankenhorn, formed since the 1960s (with collector's ticket).","Ionia","0","","31","Own","","","","Leu Numismatik Auction","16.86"
"Kings of Lydia ","C 87","Single","2676","","647","22","647","Admin","3/26/2025 5:54:52 PM","-650","650 BC - 600 BC","-600","600 BC","Trite","Convex obverse with striated surface","0","","","","EL Electrum","Sardes","4/6/2026 19:23:33","Admin","“Uncertain mint in western Asia Minor, Lydo-Milesian standard, electrum trite, circa 650–600 BC; plain convex obverse with striated surface; reverse with two irregular square incuse punches side by side; struck on a natural electrum flan of approximately 5.26 g and 15 mm, among the earliest coinages of the Lydian–Ionian region.”","","","Mark","45000","F3B5CEDC-56AD-43E2-B2E3-B89F68C6C447","","Carpinteria","1/15/2022","","","Ionia","0","","15","Own","","","","CNG Auction","5.26"
"Klazomenai civic issue","C 88","Single","2526","Toned Very Fine. ","647","22","647","Admin","3/26/2025 5:54:52 PM","-500","500 BC - 494 BC","-494","494 BC","Drachm","Winged boar flying r","0","6","VF","","AR Silver","Klazomenai","4/6/2026 19:23:33","Admin","IONIA, Klazomenai. AR Drachm (6.99g), c. 500-494 BC. Winged boar flying right / Quadrapartite incuse square.  ","","","Mark","2450","6B8EA992-4B63-46E8-B8D4-461AE4245DB3","","Carpinteria","2/19/2022","","SNG von Aulock 1981; Aysut 615. Very Rare. Ex: Gilman collection, purchased at the Long Beach Expo (2/06). ","Ionia","0","","17.87","Own","","","","Kirk Davis","6.98"
"Magnesia","C 89","Single","2176","","647","22","647","Admin","3/26/2025 5:54:52 PM","-150","150 BC - 140 BC","-140","140 BC","Tetradrachm","Bust of Artemis with tiara","0","","AU","","AR Silver","Magnesia","4/6/2026 19:23:33","Admin","A magnificent, medallion-like silver tetradrachm minted in Magnesia on the Maeander, Ionia. The obverse with a sublime bust of Magnesia’s tutelary goddess Artemis Leukophryene (“with white eyebrows”), wearing a tiara and a thick cloak fastened with an oval brooch. She is gazing into the distance through beautiful and large heavy-lidded eyes, framed by a sweeping brow, her lips slightly parted. A bow and quiver can be seen by her shoulder. The reverse with a nude figure of Apollo Delphios within a laurel wreath, resting on a tall ritual tripod and holding a branch tied with a ribbon. The inscription reads:EPAΣIΠΠOΣ APIΣTEOY MAΓNHTΩN(“Erasippos, son of Aristeos of Magnesia”).This beautiful coin once belonged to the celebrated Parisian collector and patron Martine de Béhague, Comtesse de Béarn (1870-1939). Thanks to her great fortune and remarkable flair, Martine de Béhague assembled one of the most prestigious art collections of the past century. She acquired extensively during her many travels and was said to receive art dealers daily at the Hôtel de Béarn, her sumptuous mansion of the rue Saint-Dominique. In the words of her lifelong friend and protégé Henri de Régnier, “few people were as sensible to beauty as Martine”.A discreet but distinguished hostess, her salon was as highly sought-a􏰀er as it was exclusive. Amongst her brilliant guests were indeed the likes of Marcel Proust, Paul Valéry, Paul Verlaine, and Auguste Rodin. One of the most fascinating figures of the Belle Époque, Martine de Béhague marked her time thanks to her exceptional personality, eclectic taste, and passion for the arts.","","","Mark","54000","1D1F87DC-52E3-44EA-A662-27C3DA2B7B31","","Carpinteria","1/15/2022","","This beautiful coin once belonged to the celebrated Parisian collector and patron Martine de Béhague, Comtesse de Béarn (1870-1939)","Ionia","0","","29.4","Own","","","","ArtAncient","15.4"
"Magnesia civic issue","C 90","Single","2176","Magnificent specimen on a broad flan, well centered on both sides. Superb bust of Artemis, very well struck. Attractive reverse. Grey patina.","647","22","647","Admin","5/9/2025 4:10:27 AM","-150","150 BC - 140 BC","-140","140 BC","Tetradrachm","Diademed, draped bust Artemis r","0","6","AU","39","AR Silver","Magnesia","4/6/2026 19:23:33","Admin","Obverse: Uninscribed, diademed and draped bust of Artemis to the right, with quiver and bow on her shoulder.Reverse: Nude Apollo standing left on the symbolic representation of the Maeander River, leaning on a tripod, holding two fillets in his right hand; all within a laurel wreath.Country: IONIA - MAGNESIA AD MEANDRUMYear: c. 150-140 AC.State/Grade: MS/AUNominal: Tétradrachme stéphanophoreWeight (g): 16,99Material: silver","","","Mark","3005","4679FB07-F7A8-413E-8510-D2145872CFB2","","Carpinteria","5/9/2025","","Catalog number: BMC.3 pl. 18/11 RQEMH.222 RQEMH.222 P.2461 Aulock2042","Ionia","0","","33","Own","","","","CGB","16.99"
"Magnesia Erasippos magistrate","C 91","Single","2181","Superb EF. Struck from a masterfully engraved pair of dies.","647","22","647","Admin","3/26/2025 5:54:52 PM","-155","155 BC - 140 BC","-140","140 BC","Tetradrachm","Diademed draped bust Artemis r","0","","","","AR Silver","Magnesia","4/6/2026 19:23:33","Admin","IONIA, Magnesia ad Maeandrum. Circa 150-140 BC. AR Tetradrachm (31mm, 16.70 g, 12h). Stephanophoric type. Erasippos, son of Aristeos, “magistrate”. Diademed and draped bust of Artemis right, bow and quiver over shoulder / Apollo Delphios standing left, left elbow resting on tall tripod behind, holding in right hand a branch tied with fillet; EPAΣIΠΠOΣ APIΣTEOY to left, MAΓNHTΩN to right, meander pattern below; all within laurel wreath. Attractively toned with underlying luster, a hint of die wear on obverse. ","","","Mark","15000","8BB9E092-AD03-4D9E-A5A7-3290E9A574C5","","Carpinteria","4/20/2022","","Jones dies 28/b; SNG von Aulock 2042; SNG Copenhagen –; BMC 37. Ex Kleinkunst Collection (Leu Numsimatik 6, 23 October 2020), lot 192; Sotheby’s (3 May 1984), lot 117.","Ionia","0","","31","Own","","","","CNG Coins","16.7"
"Magnesia Pausanias magistrate","C 92","Single","2166","","647","22","647","Admin","1/25/2026 4:41:14 PM","-140","140 BC - 145 BC","-145","145 BC","Tetradrachm","Diademed and draped bust of Artemis r","0","","AU","72","AR Silver","Magnesia ad Maendrum","4/6/2026 19:23:33","Admin","IONIA, Magnesia ad Maeandrum. Mid 140s BC. AR Tetradrachm (32.5mm, 16.93 g, 11h). Stephanophoric type. Pausanias, son of Pausanias, ""magistrate”. Diademed and draped bust of Artemis right, bow and quiver over shoulder / Apollo, nude, standing left, holding branch tied with fillet in right hand, left elbow resting on tall tripod to right; ΠAYΣANIAΣ/ΠAYΣANIOY in two lines to right, MAΓNHTΩN to left, maeander pattern below; all within laurel wreath. ","","","Mark","5750","B46DA67A-0605-4BAB-B525-CBABA32920D2","","Carpinteria","1/25/2026","","Ellis-Evans, Wreathed, dies 9/PP19 (2) (this coin); Jones dies 8/b. In NGC encapsulation 6676692-001, graded AU, Strike: 5/5, Surface: 5/5.Ex Leu 91 (10 May 2004), lot 158; Sotheby’s Geneva (12 November 1990), lot 28.","Ionia","0","","32.5","Own","","5","5","CNG Coins","16.93"
"Magnesia Zopyrionos magistrate","C 93","Single","2181","Lightly toned, a few tiny deposits. EF. Well centered and struck. ","647","22","647","Admin","3/26/2025 5:54:52 PM","-155","155 BC - 140 BC","-140","140 BC","Tetradrachm","Diademed and draped bust of Artemis r","0","","EF","","AR Silver","Magnesia","4/6/2026 19:23:33","Admin","IONIA, Magnesia ad Maeandrum. Circa 150-140 BC. AR Tetradrachm (31mm, 16.79 g, 12h). Stephanophoric type. Herognetos, son of Zopyrionos, “magistrate”. Diademed and draped bust of Artemis right, bow and quiver over shoulder / Apollo Delphios standing left, elbow resting on tall tripod behind, holding branch tied with fillet; HPOΓNHTOΣ ZOΠYPIΩNOΣ to left, MAΓNHTΩN to right, meander pattern below; all within laurel wreath. ","","","Mark","4000","0D672A94-F8FA-4A8D-B415-AE621794B5EB","","Carpinteria","1/10/2023",""," Jones dies 30/b; SNG von Aulock 7921; SNG Copenhagen –; BMC 38. From the North River Collection. Ex Classical Numismatic Group 96 (14 May 2014), lot 382; Numismatica Ars Classica 59 (4 April 2011), lot 619.","Ionia","0","","31","Own","","","","CNG Auction","16.79"
"Magnesia, Erasippos magistrate","N 49","Single","2181","A MAGNIFICENT Greek Tetradrachm struck on a broad flan with excellent centering and strike, beautiful old toning, and in FINE STYLE!Choice Extremely Fine, some surface horn silver, ","647","22","647","Admin","3/26/2025 5:54:52 PM","-155","155 BC - 140 BC","-140","140 BC","Tetradrachm","Diademed draped bust Artemis r","0","","EF","","AR Silver","Magnesia","4/6/2026 19:23:35","Admin","33.4mm, 17.05 grams, Erasippos, son of Aristeos, magistrate, Struck Circa. 155 - 140 B.C.E. Obverse: Diademed and draped bust of Artemis right, bow and quiver at shoulderReverse: Apollo Delphios standing to left, left elbow resting on tripod behind, holding a branch tied with fillet in his right hand, MAΓNHTΩN to right, EPAΣIΠΠOΣ APIΣTEOY to left, maeander pattern below, all within laurel wreath ","","","Mark","2800","6254E6CE-2FFF-498C-B7D5-99E1EAE12F1D","","NYC","9/29/2023","","SNG von Aulock 2042, SNG Lockett 2829","Ionia","0","","33.4","Own","","","","Zuzim","17.05"
"Miletos","C 94","Single","2626","","647","22","647","Admin","3/26/2025 5:54:52 PM","-600","600 BC - 550 BC","-550","550 BC","Stater","Reclining lion","0","","EF","","EL Electrum","Miletos","4/6/2026 19:23:33","Admin","","","","Mark","12656","0571E587-B7CA-4DBA-815D-A8097904A98F","","Carpinteria","4/25/2022","","","Ionia","0","45","19.33","Own","","","","NumisCorner","13.97"
"Miletos civic issue","C 95","Single","2626","Double struck on obverse, a few small scrapes. Near EF. ","647","22","647","Admin","3/26/2025 5:54:52 PM","-600","600 BC - 546 BC","-546","546 BC","Stater","Lion reclining left, reverted","0","","aEF","","EL Electrum","Miletos","4/6/2026 19:23:33","Admin","IONIA, Miletos. Circa 600-546 BC. EL Stater (20.5mm, 13.97 g). Lion reclining left, head reverted, within rectangular frame divided into smaller rectangular compartments / Central oblong punch, containing three pellets connected in Λ shape and a quadruped standing left, flanked by two punches containing, respectively, the head of stag right and a stellate pattern.  ","","","Mark","17000","751EB241-7C3B-4078-8179-E310CC40E25A","","Carpinteria","1/12/2022","","Hilbert Phase 2, S34.2 (dies A18/Hk4-F112-X – this coin); SNG Kayhan 440 (same die and punches).From the JTB Collection. Ex Gorny & Mosch 219 (10 March 2014), lot 235; Gorny & Mosch 125 (13 October 2003), lot 203; Giessener Münzhandlung 89 (5 May 1998), lot 200; Monetarium 59 (Spring 1993), no. 73; Giessener Münzhandlung 60 (5 October 1992), lot 199.","Ionia","0","","20.5","Own","","","","CNG Auction","13.97"
"Miletos civic issue","C 96","Single","2626","Good Very Fine. Rare.","647","22","647","Admin","3/26/2025 5:54:52 PM","-600","600 BC - 550 BC","-550","550 BC","Hemihekte","Head of lion, r","0","","gVF","","EL Electrum","Miletos","4/6/2026 19:23:33","Admin","Ionia, Miletos EL Hemihekte – 1/12 Stater. Circa 600-550 BC. Lydo-Milesian standard. Head of lion right / Incuse punch of stellate pattern.  ","","","Mark","750","4580F9B5-5B8E-4E33-BB1C-AFF5C4B6DB24","","Carpinteria","2/18/2022","","Weidauer –; Traité I –; SNG Kayhan 446-8; Boston MFA –; Rosen –; Elektron I 66. 1.14g, 7mm.","Ionia","0","","7","Own","","","","Athena Numismatics","1.14"
"Pausanias, magistrate","C 97","Single","2181","Attractively toned, with slight iridescence, trace deposits, minor double strike and thin die break on reverse, a couple of tiny edge nicks. EF. ","647","22","647","Admin","3/26/2025 5:54:52 PM","-155","155 BC - 140 BC","-140","140 BC","Tetradrachm","Diademed draped bust Artemis r","0","","EF","","AR Silver","Magnesia","4/6/2026 19:23:33","Admin","IONIA, Magnesia ad Maeandrum. Circa 150-140 BC. AR Tetradrachm (32.5mm, 16.89 g, 12h). Stephanophoric type. Pausanias, son of Pausanias, “magistrate”. Diademed and draped bust of Artemis right, bow and quiver over shoulder / Apollo Delphios standing left, left elbow resting on tall tripod behind, holding in right hand a branch tied with fillet; ΠAYΣANIAΣ ΠAYΣANIOY to left, MAΓNHTΩN to right, meander pattern below; all within laurel wreath.  ","","","Mark","3500","21030878-1BDD-4AF1-91FC-074088B5DD66","","Carpinteria","1/10/2023","","Jones dies 12/b; SNG von Aulock 7922; SNG Copenhagen 844; Jameson 1504; Pozzi 2460 (same dies).From the D.K. Collection.","Ionia","0","","32.5","Own","","","","CNG Auction","16.89"
"Phokaia","N 50","Single","2551","","647","22","647","Admin","3/26/2025 5:54:52 PM","-525","525 BC","","","Hekte","Goat’s head facing left ","0","","","","EL Electrum","Phokaia","4/6/2026 19:23:35","Admin","","","","Mark","2550","E0F139D7-3093-4BFE-B5F9-A7B8D3956377","","NYC","11/8/2022","","","Ionia","0","","10.5","Own","","","","NumisCorner",""
